settings_id,fitmethod,method_name,smooth,seasonmethod,seapar,sos_cutoff,eos_cutoff
settings 2969,2,SP,300.0,2,1.0,0.35000000000000003,0.45
settings 2970,2,SP,300.0,2,1.0,0.35000000000000003,0.5
settings 2971,2,SP,300.0,2,1.0,0.4,0.05
settings 2972,2,SP,300.0,2,1.0,0.4,0.1
settings 2973,2,SP,300.0,2,1.0,0.4,0.15000000000000002
settings 2974,2,SP,300.0,2,1.0,0.4,0.2
settings 2975,2,SP,300.0,2,1.0,0.4,0.25
settings 2976,2,SP,300.0,2,1.0,0.4,0.3
settings 2977,2,SP,300.0,2,1.0,0.4,0.35000000000000003
settings 2978,2,SP,300.0,2,1.0,0.4,0.4
settings 2979,2,SP,300.0,2,1.0,0.4,0.45
settings 2980,2,SP,300.0,2,1.0,0.4,0.5
settings 2981,2,SP,300.0,2,1.0,0.45,0.05
settings 2982,2,SP,300.0,2,1.0,0.45,0.1
settings 2983,2,SP,300.0,2,1.0,0.45,0.15000000000000002
settings 2984,2,SP,300.0,2,1.0,0.45,0.2
settings 2985,2,SP,300.0,2,1.0,0.45,0.25
settings 2986,2,SP,300.0,2,1.0,0.45,0.3
settings 2987,2,SP,300.0,2,1.0,0.45,0.35000000000000003
settings 2988,2,SP,300.0,2,1.0,0.45,0.4
settings 2989,2,SP,300.0,2,1.0,0.45,0.45
settings 2990,2,SP,300.0,2,1.0,0.45,0.5
settings 2991,2,SP,300.0,2,1.0,0.5,0.05
settings 2992,2,SP,300.0,2,1.0,0.5,0.1
settings 2993,2,SP,300.0,2,1.0,0.5,0.15000000000000002
settings 2994,2,SP,300.0,2,1.0,0.5,0.2
settings 2995,2,SP,300.0,2,1.0,0.5,0.25
settings 2996,2,SP,300.0,2,1.0,0.5,0.3
settings 2997,2,SP,300.0,2,1.0,0.5,0.35000000000000003
settings 2998,2,SP,300.0,2,1.0,0.5,0.4
settings 2999,2,SP,300.0,2,1.0,0.5,0.45
settings 3000,2,SP,300.0,2,1.0,0.5,0.5
settings 3001,2,SP,1000.0,1,0.0,0.05,0.05
settings 3002,2,SP,1000.0,1,0.0,0.05,0.1
settings 3003,2,SP,1000.0,1,0.0,0.05,0.15000000000000002
settings 3004,2,SP,1000.0,1,0.0,0.05,0.2
settings 3005,2,SP,1000.0,1,0.0,0.05,0.25
settings 3006,2,SP,1000.0,1,0.0,0.05,0.3
settings 3007,2,SP,1000.0,1,0.0,0.05,0.35000000000000003
settings 3008,2,SP,1000.0,1,0.0,0.05,0.4
settings 3009,2,SP,1000.0,1,0.0,0.05,0.45
settings 3010,2,SP,1000.0,1,0.0,0.05,0.5
settings 3011,2,SP,1000.0,1,0.0,0.1,0.05
settings 3012,2,SP,1000.0,1,0.0,0.1,0.1
settings 3013,2,SP,1000.0,1,0.0,0.1,0.15000000000000002
settings 3014,2,SP,1000.0,1,0.0,0.1,0.2
settings 3015,2,SP,1000.0,1,0.0,0.1,0.25
settings 3016,2,SP,1000.0,1,0.0,0.1,0.3
settings 3017,2,SP,1000.0,1,0.0,0.1,0.35000000000000003
settings 3018,2,SP,1000.0,1,0.0,0.1,0.4
settings 3019,2,SP,1000.0,1,0.0,0.1,0.45
settings 3020,2,SP,1000.0,1,0.0,0.1,0.5
settings 3021,2,SP,1000.0,1,0.0,0.15000000000000002,0.05
settings 3022,2,SP,1000.0,1,0.0,0.15000000000000002,0.1
settings 3023,2,SP,1000.0,1,0.0,0.15000000000000002,0.15000000000000002
settings 3024,2,SP,1000.0,1,0.0,0.15000000000000002,0.2
settings 3025,2,SP,1000.0,1,0.0,0.15000000000000002,0.25
settings 3026,2,SP,1000.0,1,0.0,0.15000000000000002,0.3
settings 3027,2,SP,1000.0,1,0.0,0.15000000000000002,0.35000000000000003
settings 3028,2,SP,1000.0,1,0.0,0.15000000000000002,0.4
settings 3029,2,SP,1000.0,1,0.0,0.15000000000000002,0.45
settings 3030,2,SP,1000.0,1,0.0,0.15000000000000002,0.5
settings 3031,2,SP,1000.0,1,0.0,0.2,0.05
settings 3032,2,SP,1000.0,1,0.0,0.2,0.1
settings 3033,2,SP,1000.0,1,0.0,0.2,0.15000000000000002
settings 3034,2,SP,1000.0,1,0.0,0.2,0.2
settings 3035,2,SP,1000.0,1,0.0,0.2,0.25
settings 3036,2,SP,1000.0,1,0.0,0.2,0.3
settings 3037,2,SP,1000.0,1,0.0,0.2,0.35000000000000003
settings 3038,2,SP,1000.0,1,0.0,0.2,0.4
settings 3039,2,SP,1000.0,1,0.0,0.2,0.45
settings 3040,2,SP,1000.0,1,0.0,0.2,0.5
settings 3041,2,SP,1000.0,1,0.0,0.25,0.05
settings 3042,2,SP,1000.0,1,0.0,0.25,0.1
settings 3043,2,SP,1000.0,1,0.0,0.25,0.15000000000000002
settings 3044,2,SP,1000.0,1,0.0,0.25,0.2
settings 3045,2,SP,1000.0,1,0.0,0.25,0.25
settings 3046,2,SP,1000.0,1,0.0,0.25,0.3
settings 3047,2,SP,1000.0,1,0.0,0.25,0.35000000000000003
settings 3048,2,SP,1000.0,1,0.0,0.25,0.4
settings 3049,2,SP,1000.0,1,0.0,0.25,0.45
settings 3050,2,SP,1000.0,1,0.0,0.25,0.5
settings 3051,2,SP,1000.0,1,0.0,0.3,0.05
settings 3052,2,SP,1000.0,1,0.0,0.3,0.1
settings 3053,2,SP,1000.0,1,0.0,0.3,0.15000000000000002
settings 3054,2,SP,1000.0,1,0.0,0.3,0.2
settings 3055,2,SP,1000.0,1,0.0,0.3,0.25
settings 3056,2,SP,1000.0,1,0.0,0.3,0.3
settings 3057,2,SP,1000.0,1,0.0,0.3,0.35000000000000003
settings 3058,2,SP,1000.0,1,0.0,0.3,0.4
settings 3059,2,SP,1000.0,1,0.0,0.3,0.45
settings 3060,2,SP,1000.0,1,0.0,0.3,0.5
settings 3061,2,SP,1000.0,1,0.0,0.35000000000000003,0.05
settings 3062,2,SP,1000.0,1,0.0,0.35000000000000003,0.1
settings 3063,2,SP,1000.0,1,0.0,0.35000000000000003,0.15000000000000002
settings 3064,2,SP,1000.0,1,0.0,0.35000000000000003,0.2
settings 3065,2,SP,1000.0,1,0.0,0.35000000000000003,0.25
settings 3066,2,SP,1000.0,1,0.0,0.35000000000000003,0.3
settings 3067,2,SP,1000.0,1,0.0,0.35000000000000003,0.35000000000000003
settings 3068,2,SP,1000.0,1,0.0,0.35000000000000003,0.4
settings 3069,2,SP,1000.0,1,0.0,0.35000000000000003,0.45
settings 3070,2,SP,1000.0,1,0.0,0.35000000000000003,0.5
settings 3071,2,SP,1000.0,1,0.0,0.4,0.05
settings 3072,2,SP,1000.0,1,0.0,0.4,0.1
settings 3073,2,SP,1000.0,1,0.0,0.4,0.15000000000000002
settings 3074,2,SP,1000.0,1,0.0,0.4,0.2
settings 3075,2,SP,1000.0,1,0.0,0.4,0.25
settings 3076,2,SP,1000.0,1,0.0,0.4,0.3
settings 3077,2,SP,1000.0,1,0.0,0.4,0.35000000000000003
settings 3078,2,SP,1000.0,1,0.0,0.4,0.4
settings 3079,2,SP,1000.0,1,0.0,0.4,0.45
settings 3080,2,SP,1000.0,1,0.0,0.4,0.5
settings 3081,2,SP,1000.0,1,0.0,0.45,0.05
settings 3082,2,SP,1000.0,1,0.0,0.45,0.1
settings 3083,2,SP,1000.0,1,0.0,0.45,0.15000000000000002
settings 3084,2,SP,1000.0,1,0.0,0.45,0.2
settings 3085,2,SP,1000.0,1,0.0,0.45,0.25
settings 3086,2,SP,1000.0,1,0.0,0.45,0.3
settings 3087,2,SP,1000.0,1,0.0,0.45,0.35000000000000003
settings 3088,2,SP,1000.0,1,0.0,0.45,0.4
settings 3089,2,SP,1000.0,1,0.0,0.45,0.45
settings 3090,2,SP,1000.0,1,0.0,0.45,0.5
settings 3091,2,SP,1000.0,1,0.0,0.5,0.05
settings 3092,2,SP,1000.0,1,0.0,0.5,0.1
settings 3093,2,SP,1000.0,1,0.0,0.5,0.15000000000000002
settings 3094,2,SP,1000.0,1,0.0,0.5,0.2
settings 3095,2,SP,1000.0,1,0.0,0.5,0.25
settings 3096,2,SP,1000.0,1,0.0,0.5,0.3
settings 3097,2,SP,1000.0,1,0.0,0.5,0.35000000000000003
settings 3098,2,SP,1000.0,1,0.0,0.5,0.4
settings 3099,2,SP,1000.0,1,0.0,0.5,0.45
settings 3100,2,SP,1000.0,1,0.0,0.5,0.5
settings 3101,2,SP,1000.0,1,0.25,0.05,0.05
settings 3102,2,SP,1000.0,1,0.25,0.05,0.1
settings 3103,2,SP,1000.0,1,0.25,0.05,0.15000000000000002
settings 3104,2,SP,1000.0,1,0.25,0.05,0.2
settings 3105,2,SP,1000.0,1,0.25,0.05,0.25
settings 3106,2,SP,1000.0,1,0.25,0.05,0.3
settings 3107,2,SP,1000.0,1,0.25,0.05,0.35000000000000003
settings 3108,2,SP,1000.0,1,0.25,0.05,0.4
settings 3109,2,SP,1000.0,1,0.25,0.05,0.45
settings 3110,2,SP,1000.0,1,0.25,0.05,0.5
settings 3111,2,SP,1000.0,1,0.25,0.1,0.05
settings 3112,2,SP,1000.0,1,0.25,0.1,0.1
settings 3113,2,SP,1000.0,1,0.25,0.1,0.15000000000000002
settings 3114,2,SP,1000.0,1,0.25,0.1,0.2
settings 3115,2,SP,1000.0,1,0.25,0.1,0.25
settings 3116,2,SP,1000.0,1,0.25,0.1,0.3
settings 3117,2,SP,1000.0,1,0.25,0.1,0.35000000000000003
settings 3118,2,SP,1000.0,1,0.25,0.1,0.4
settings 3119,2,SP,1000.0,1,0.25,0.1,0.45
settings 3120,2,SP,1000.0,1,0.25,0.1,0.5
settings 3121,2,SP,1000.0,1,0.25,0.15000000000000002,0.05
settings 3122,2,SP,1000.0,1,0.25,0.15000000000000002,0.1
settings 3123,2,SP,1000.0,1,0.25,0.15000000000000002,0.15000000000000002
settings 3124,2,SP,1000.0,1,0.25,0.15000000000000002,0.2
settings 3125,2,SP,1000.0,1,0.25,0.15000000000000002,0.25
settings 3126,2,SP,1000.0,1,0.25,0.15000000000000002,0.3
settings 3127,2,SP,1000.0,1,0.25,0.15000000000000002,0.35000000000000003
settings 3128,2,SP,1000.0,1,0.25,0.15000000000000002,0.4
settings 3129,2,SP,1000.0,1,0.25,0.15000000000000002,0.45
settings 3130,2,SP,1000.0,1,0.25,0.15000000000000002,0.5
settings 3131,2,SP,1000.0,1,0.25,0.2,0.05
settings 3132,2,SP,1000.0,1,0.25,0.2,0.1
settings 3133,2,SP,1000.0,1,0.25,0.2,0.15000000000000002
settings 3134,2,SP,1000.0,1,0.25,0.2,0.2
settings 3135,2,SP,1000.0,1,0.25,0.2,0.25
settings 3136,2,SP,1000.0,1,0.25,0.2,0.3
settings 3137,2,SP,1000.0,1,0.25,0.2,0.35000000000000003
settings 3138,2,SP,1000.0,1,0.25,0.2,0.4
settings 3139,2,SP,1000.0,1,0.25,0.2,0.45
settings 3140,2,SP,1000.0,1,0.25,0.2,0.5
settings 3141,2,SP,1000.0,1,0.25,0.25,0.05
settings 3142,2,SP,1000.0,1,0.25,0.25,0.1
settings 3143,2,SP,1000.0,1,0.25,0.25,0.15000000000000002
settings 3144,2,SP,1000.0,1,0.25,0.25,0.2
settings 3145,2,SP,1000.0,1,0.25,0.25,0.25
settings 3146,2,SP,1000.0,1,0.25,0.25,0.3
settings 3147,2,SP,1000.0,1,0.25,0.25,0.35000000000000003
settings 3148,2,SP,1000.0,1,0.25,0.25,0.4
settings 3149,2,SP,1000.0,1,0.25,0.25,0.45
settings 3150,2,SP,1000.0,1,0.25,0.25,0.5
settings 3151,2,SP,1000.0,1,0.25,0.3,0.05
settings 3152,2,SP,1000.0,1,0.25,0.3,0.1
settings 3153,2,SP,1000.0,1,0.25,0.3,0.15000000000000002
settings 3154,2,SP,1000.0,1,0.25,0.3,0.2
settings 3155,2,SP,1000.0,1,0.25,0.3,0.25
settings 3156,2,SP,1000.0,1,0.25,0.3,0.3
settings 3157,2,SP,1000.0,1,0.25,0.3,0.35000000000000003
settings 3158,2,SP,1000.0,1,0.25,0.3,0.4
settings 3159,2,SP,1000.0,1,0.25,0.3,0.45
settings 3160,2,SP,1000.0,1,0.25,0.3,0.5
settings 3161,2,SP,1000.0,1,0.25,0.35000000000000003,0.05
settings 3162,2,SP,1000.0,1,0.25,0.35000000000000003,0.1
settings 3163,2,SP,1000.0,1,0.25,0.35000000000000003,0.15000000000000002
settings 3164,2,SP,1000.0,1,0.25,0.35000000000000003,0.2
settings 3165,2,SP,1000.0,1,0.25,0.35000000000000003,0.25
settings 3166,2,SP,1000.0,1,0.25,0.35000000000000003,0.3
settings 3167,2,SP,1000.0,1,0.25,0.35000000000000003,0.35000000000000003
settings 3168,2,SP,1000.0,1,0.25,0.35000000000000003,0.4
settings 3169,2,SP,1000.0,1,0.25,0.35000000000000003,0.45
settings 3170,2,SP,1000.0,1,0.25,0.35000000000000003,0.5
settings 3171,2,SP,1000.0,1,0.25,0.4,0.05
settings 3172,2,SP,1000.0,1,0.25,0.4,0.1
settings 3173,2,SP,1000.0,1,0.25,0.4,0.15000000000000002
settings 3174,2,SP,1000.0,1,0.25,0.4,0.2
settings 3175,2,SP,1000.0,1,0.25,0.4,0.25
settings 3176,2,SP,1000.0,1,0.25,0.4,0.3
settings 3177,2,SP,1000.0,1,0.25,0.4,0.35000000000000003
settings 3178,2,SP,1000.0,1,0.25,0.4,0.4
settings 3179,2,SP,1000.0,1,0.25,0.4,0.45
settings 3180,2,SP,1000.0,1,0.25,0.4,0.5
settings 3181,2,SP,1000.0,1,0.25,0.45,0.05
settings 3182,2,SP,1000.0,1,0.25,0.45,0.1
settings 3183,2,SP,1000.0,1,0.25,0.45,0.15000000000000002
settings 3184,2,SP,1000.0,1,0.25,0.45,0.2
settings 3185,2,SP,1000.0,1,0.25,0.45,0.25
settings 3186,2,SP,1000.0,1,0.25,0.45,0.3
settings 3187,2,SP,1000.0,1,0.25,0.45,0.35000000000000003
settings 3188,2,SP,1000.0,1,0.25,0.45,0.4
settings 3189,2,SP,1000.0,1,0.25,0.45,0.45
settings 3190,2,SP,1000.0,1,0.25,0.45,0.5
settings 3191,2,SP,1000.0,1,0.25,0.5,0.05
settings 3192,2,SP,1000.0,1,0.25,0.5,0.1
settings 3193,2,SP,1000.0,1,0.25,0.5,0.15000000000000002
settings 3194,2,SP,1000.0,1,0.25,0.5,0.2
settings 3195,2,SP,1000.0,1,0.25,0.5,0.25
settings 3196,2,SP,1000.0,1,0.25,0.5,0.3
settings 3197,2,SP,1000.0,1,0.25,0.5,0.35000000000000003
settings 3198,2,SP,1000.0,1,0.25,0.5,0.4
settings 3199,2,SP,1000.0,1,0.25,0.5,0.45
settings 3200,2,SP,1000.0,1,0.25,0.5,0.5
settings 3201,2,SP,1000.0,1,0.5,0.05,0.05
settings 3202,2,SP,1000.0,1,0.5,0.05,0.1
settings 3203,2,SP,1000.0,1,0.5,0.05,0.15000000000000002
settings 3204,2,SP,1000.0,1,0.5,0.05,0.2
settings 3205,2,SP,1000.0,1,0.5,0.05,0.25
settings 3206,2,SP,1000.0,1,0.5,0.05,0.3
settings 3207,2,SP,1000.0,1,0.5,0.05,0.35000000000000003
settings 3208,2,SP,1000.0,1,0.5,0.05,0.4
settings 3209,2,SP,1000.0,1,0.5,0.05,0.45
settings 3210,2,SP,1000.0,1,0.5,0.05,0.5
settings 3211,2,SP,1000.0,1,0.5,0.1,0.05
settings 3212,2,SP,1000.0,1,0.5,0.1,0.1
settings 3213,2,SP,1000.0,1,0.5,0.1,0.15000000000000002
settings 3214,2,SP,1000.0,1,0.5,0.1,0.2
settings 3215,2,SP,1000.0,1,0.5,0.1,0.25
settings 3216,2,SP,1000.0,1,0.5,0.1,0.3
settings 3217,2,SP,1000.0,1,0.5,0.1,0.35000000000000003
settings 3218,2,SP,1000.0,1,0.5,0.1,0.4
settings 3219,2,SP,1000.0,1,0.5,0.1,0.45
settings 3220,2,SP,1000.0,1,0.5,0.1,0.5
settings 3221,2,SP,1000.0,1,0.5,0.15000000000000002,0.05
settings 3222,2,SP,1000.0,1,0.5,0.15000000000000002,0.1
settings 3223,2,SP,1000.0,1,0.5,0.15000000000000002,0.15000000000000002
settings 3224,2,SP,1000.0,1,0.5,0.15000000000000002,0.2
settings 3225,2,SP,1000.0,1,0.5,0.15000000000000002,0.25
settings 3226,2,SP,1000.0,1,0.5,0.15000000000000002,0.3
settings 3227,2,SP,1000.0,1,0.5,0.15000000000000002,0.35000000000000003
settings 3228,2,SP,1000.0,1,0.5,0.15000000000000002,0.4
settings 3229,2,SP,1000.0,1,0.5,0.15000000000000002,0.45
settings 3230,2,SP,1000.0,1,0.5,0.15000000000000002,0.5
settings 3231,2,SP,1000.0,1,0.5,0.2,0.05
settings 3232,2,SP,1000.0,1,0.5,0.2,0.1
settings 3233,2,SP,1000.0,1,0.5,0.2,0.15000000000000002
settings 3234,2,SP,1000.0,1,0.5,0.2,0.2
settings 3235,2,SP,1000.0,1,0.5,0.2,0.25
settings 3236,2,SP,1000.0,1,0.5,0.2,0.3
settings 3237,2,SP,1000.0,1,0.5,0.2,0.35000000000000003
settings 3238,2,SP,1000.0,1,0.5,0.2,0.4
settings 3239,2,SP,1000.0,1,0.5,0.2,0.45
settings 3240,2,SP,1000.0,1,0.5,0.2,0.5
settings 3241,2,SP,1000.0,1,0.5,0.25,0.05
settings 3242,2,SP,1000.0,1,0.5,0.25,0.1
settings 3243,2,SP,1000.0,1,0.5,0.25,0.15000000000000002
settings 3244,2,SP,1000.0,1,0.5,0.25,0.2
settings 3245,2,SP,1000.0,1,0.5,0.25,0.25
settings 3246,2,SP,1000.0,1,0.5,0.25,0.3
settings 3247,2,SP,1000.0,1,0.5,0.25,0.35000000000000003
settings 3248,2,SP,1000.0,1,0.5,0.25,0.4
settings 3249,2,SP,1000.0,1,0.5,0.25,0.45
settings 3250,2,SP,1000.0,1,0.5,0.25,0.5
settings 3251,2,SP,1000.0,1,0.5,0.3,0.05
settings 3252,2,SP,1000.0,1,0.5,0.3,0.1
settings 3253,2,SP,1000.0,1,0.5,0.3,0.15000000000000002
settings 3254,2,SP,1000.0,1,0.5,0.3,0.2
settings 3255,2,SP,1000.0,1,0.5,0.3,0.25
settings 3256,2,SP,1000.0,1,0.5,0.3,0.3
settings 3257,2,SP,1000.0,1,0.5,0.3,0.35000000000000003
settings 3258,2,SP,1000.0,1,0.5,0.3,0.4
settings 3259,2,SP,1000.0,1,0.5,0.3,0.45
settings 3260,2,SP,1000.0,1,0.5,0.3,0.5
settings 3261,2,SP,1000.0,1,0.5,0.35000000000000003,0.05
settings 3262,2,SP,1000.0,1,0.5,0.35000000000000003,0.1
settings 3263,2,SP,1000.0,1,0.5,0.35000000000000003,0.15000000000000002
settings 3264,2,SP,1000.0,1,0.5,0.35000000000000003,0.2
settings 3265,2,SP,1000.0,1,0.5,0.35000000000000003,0.25
settings 3266,2,SP,1000.0,1,0.5,0.35000000000000003,0.3
settings 3267,2,SP,1000.0,1,0.5,0.35000000000000003,0.35000000000000003
settings 3268,2,SP,1000.0,1,0.5,0.35000000000000003,0.4
settings 3269,2,SP,1000.0,1,0.5,0.35000000000000003,0.45
settings 3270,2,SP,1000.0,1,0.5,0.35000000000000003,0.5
settings 3271,2,SP,1000.0,1,0.5,0.4,0.05
settings 3272,2,SP,1000.0,1,0.5,0.4,0.1
settings 3273,2,SP,1000.0,1,0.5,0.4,0.15000000000000002
settings 3274,2,SP,1000.0,1,0.5,0.4,0.2
settings 3275,2,SP,1000.0,1,0.5,0.4,0.25
settings 3276,2,SP,1000.0,1,0.5,0.4,0.3
settings 3277,2,SP,1000.0,1,0.5,0.4,0.35000000000000003
settings 3278,2,SP,1000.0,1,0.5,0.4,0.4
settings 3279,2,SP,1000.0,1,0.5,0.4,0.45
settings 3280,2,SP,1000.0,1,0.5,0.4,0.5
settings 3281,2,SP,1000.0,1,0.5,0.45,0.05
settings 3282,2,SP,1000.0,1,0.5,0.45,0.1
settings 3283,2,SP,1000.0,1,0.5,0.45,0.15000000000000002
settings 3284,2,SP,1000.0,1,0.5,0.45,0.2
settings 3285,2,SP,1000.0,1,0.5,0.45,0.25
settings 3286,2,SP,1000.0,1,0.5,0.45,0.3
settings 3287,2,SP,1000.0,1,0.5,0.45,0.35000000000000003
settings 3288,2,SP,1000.0,1,0.5,0.45,0.4
settings 3289,2,SP,1000.0,1,0.5,0.45,0.45
settings 3290,2,SP,1000.0,1,0.5,0.45,0.5
settings 3291,2,SP,1000.0,1,0.5,0.5,0.05
settings 3292,2,SP,1000.0,1,0.5,0.5,0.1
settings 3293,2,SP,1000.0,1,0.5,0.5,0.15000000000000002
settings 3294,2,SP,1000.0,1,0.5,0.5,0.2
settings 3295,2,SP,1000.0,1,0.5,0.5,0.25
settings 3296,2,SP,1000.0,1,0.5,0.5,0.3
settings 3297,2,SP,1000.0,1,0.5,0.5,0.35000000000000003
settings 3298,2,SP,1000.0,1,0.5,0.5,0.4
settings 3299,2,SP,1000.0,1,0.5,0.5,0.45
settings 3300,2,SP,1000.0,1,0.5,0.5,0.5
settings 3301,2,SP,1000.0,1,0.75,0.05,0.05
settings 3302,2,SP,1000.0,1,0.75,0.05,0.1
settings 3303,2,SP,1000.0,1,0.75,0.05,0.15000000000000002
settings 3304,2,SP,1000.0,1,0.75,0.05,0.2
settings 3305,2,SP,1000.0,1,0.75,0.05,0.25
settings 3306,2,SP,1000.0,1,0.75,0.05,0.3
settings 3307,2,SP,1000.0,1,0.75,0.05,0.35000000000000003
settings 3308,2,SP,1000.0,1,0.75,0.05,0.4
settings 3309,2,SP,1000.0,1,0.75,0.05,0.45
settings 3310,2,SP,1000.0,1,0.75,0.05,0.5
settings 3311,2,SP,1000.0,1,0.75,0.1,0.05
settings 3312,2,SP,1000.0,1,0.75,0.1,0.1
settings 3313,2,SP,1000.0,1,0.75,0.1,0.15000000000000002
settings 3314,2,SP,1000.0,1,0.75,0.1,0.2
settings 3315,2,SP,1000.0,1,0.75,0.1,0.25
settings 3316,2,SP,1000.0,1,0.75,0.1,0.3
settings 3317,2,SP,1000.0,1,0.75,0.1,0.35000000000000003
settings 3318,2,SP,1000.0,1,0.75,0.1,0.4
settings 3319,2,SP,1000.0,1,0.75,0.1,0.45
settings 3320,2,SP,1000.0,1,0.75,0.1,0.5
settings 3321,2,SP,1000.0,1,0.75,0.15000000000000002,0.05
settings 3322,2,SP,1000.0,1,0.75,0.15000000000000002,0.1
settings 3323,2,SP,1000.0,1,0.75,0.15000000000000002,0.15000000000000002
settings 3324,2,SP,1000.0,1,0.75,0.15000000000000002,0.2
settings 3325,2,SP,1000.0,1,0.75,0.15000000000000002,0.25
settings 3326,2,SP,1000.0,1,0.75,0.15000000000000002,0.3
settings 3327,2,SP,1000.0,1,0.75,0.15000000000000002,0.35000000000000003
settings 3328,2,SP,1000.0,1,0.75,0.15000000000000002,0.4
settings 3329,2,SP,1000.0,1,0.75,0.15000000000000002,0.45
settings 3330,2,SP,1000.0,1,0.75,0.15000000000000002,0.5
settings 3331,2,SP,1000.0,1,0.75,0.2,0.05
settings 3332,2,SP,1000.0,1,0.75,0.2,0.1
settings 3333,2,SP,1000.0,1,0.75,0.2,0.15000000000000002
settings 3334,2,SP,1000.0,1,0.75,0.2,0.2
settings 3335,2,SP,1000.0,1,0.75,0.2,0.25
settings 3336,2,SP,1000.0,1,0.75,0.2,0.3
settings 3337,2,SP,1000.0,1,0.75,0.2,0.35000000000000003
settings 3338,2,SP,1000.0,1,0.75,0.2,0.4
settings 3339,2,SP,1000.0,1,0.75,0.2,0.45
settings 3340,2,SP,1000.0,1,0.75,0.2,0.5
settings 3341,2,SP,1000.0,1,0.75,0.25,0.05
settings 3342,2,SP,1000.0,1,0.75,0.25,0.1
settings 3343,2,SP,1000.0,1,0.75,0.25,0.15000000000000002
settings 3344,2,SP,1000.0,1,0.75,0.25,0.2
settings 3345,2,SP,1000.0,1,0.75,0.25,0.25
settings 3346,2,SP,1000.0,1,0.75,0.25,0.3
settings 3347,2,SP,1000.0,1,0.75,0.25,0.35000000000000003
settings 3348,2,SP,1000.0,1,0.75,0.25,0.4
settings 3349,2,SP,1000.0,1,0.75,0.25,0.45
settings 3350,2,SP,1000.0,1,0.75,0.25,0.5
settings 3351,2,SP,1000.0,1,0.75,0.3,0.05
settings 3352,2,SP,1000.0,1,0.75,0.3,0.1
settings 3353,2,SP,1000.0,1,0.75,0.3,0.15000000000000002
settings 3354,2,SP,1000.0,1,0.75,0.3,0.2
settings 3355,2,SP,1000.0,1,0.75,0.3,0.25
settings 3356,2,SP,1000.0,1,0.75,0.3,0.3
settings 3357,2,SP,1000.0,1,0.75,0.3,0.35000000000000003
settings 3358,2,SP,1000.0,1,0.75,0.3,0.4
settings 3359,2,SP,1000.0,1,0.75,0.3,0.45
settings 3360,2,SP,1000.0,1,0.75,0.3,0.5
settings 3361,2,SP,1000.0,1,0.75,0.35000000000000003,0.05
settings 3362,2,SP,1000.0,1,0.75,0.35000000000000003,0.1
settings 3363,2,SP,1000.0,1,0.75,0.35000000000000003,0.15000000000000002
settings 3364,2,SP,1000.0,1,0.75,0.35000000000000003,0.2
settings 3365,2,SP,1000.0,1,0.75,0.35000000000000003,0.25
settings 3366,2,SP,1000.0,1,0.75,0.35000000000000003,0.3
settings 3367,2,SP,1000.0,1,0.75,0.35000000000000003,0.35000000000000003
settings 3368,2,SP,1000.0,1,0.75,0.35000000000000003,0.4
settings 3369,2,SP,1000.0,1,0.75,0.35000000000000003,0.45
settings 3370,2,SP,1000.0,1,0.75,0.35000000000000003,0.5
settings 3371,2,SP,1000.0,1,0.75,0.4,0.05
settings 3372,2,SP,1000.0,1,0.75,0.4,0.1
settings 3373,2,SP,1000.0,1,0.75,0.4,0.15000000000000002
settings 3374,2,SP,1000.0,1,0.75,0.4,0.2
settings 3375,2,SP,1000.0,1,0.75,0.4,0.25
settings 3376,2,SP,1000.0,1,0.75,0.4,0.3
settings 3377,2,SP,1000.0,1,0.75,0.4,0.35000000000000003
settings 3378,2,SP,1000.0,1,0.75,0.4,0.4
settings 3379,2,SP,1000.0,1,0.75,0.4,0.45
settings 3380,2,SP,1000.0,1,0.75,0.4,0.5
settings 3381,2,SP,1000.0,1,0.75,0.45,0.05
settings 3382,2,SP,1000.0,1,0.75,0.45,0.1
settings 3383,2,SP,1000.0,1,0.75,0.45,0.15000000000000002
settings 3384,2,SP,1000.0,1,0.75,0.45,0.2
settings 3385,2,SP,1000.0,1,0.75,0.45,0.25
settings 3386,2,SP,1000.0,1,0.75,0.45,0.3
settings 3387,2,SP,1000.0,1,0.75,0.45,0.35000000000000003
settings 3388,2,SP,1000.0,1,0.75,0.45,0.4
settings 3389,2,SP,1000.0,1,0.75,0.45,0.45
settings 3390,2,SP,1000.0,1,0.75,0.45,0.5
settings 3391,2,SP,1000.0,1,0.75,0.5,0.05
settings 3392,2,SP,1000.0,1,0.75,0.5,0.1
settings 3393,2,SP,1000.0,1,0.75,0.5,0.15000000000000002
settings 3394,2,SP,1000.0,1,0.75,0.5,0.2
settings 3395,2,SP,1000.0,1,0.75,0.5,0.25
settings 3396,2,SP,1000.0,1,0.75,0.5,0.3
settings 3397,2,SP,1000.0,1,0.75,0.5,0.35000000000000003
settings 3398,2,SP,1000.0,1,0.75,0.5,0.4
settings 3399,2,SP,1000.0,1,0.75,0.5,0.45
settings 3400,2,SP,1000.0,1,0.75,0.5,0.5
settings 3401,2,SP,1000.0,1,1.0,0.05,0.05
settings 3402,2,SP,1000.0,1,1.0,0.05,0.1
settings 3403,2,SP,1000.0,1,1.0,0.05,0.15000000000000002
settings 3404,2,SP,1000.0,1,1.0,0.05,0.2
settings 3405,2,SP,1000.0,1,1.0,0.05,0.25
settings 3406,2,SP,1000.0,1,1.0,0.05,0.3
